01;0.419760163958257
02;0.3914285989435619
03;0.39819538735260857
04;0.40350065994669987
05;0.40861642706711837
06;0.3837343529753347
07;0.380833722680787
08;0.3992801840003029
09;0.3910406525457177
10;0.3916547012456745
11;0.39286407262395623
12;0.4004072379576856
13;0.3966372337947535
14;0.38435062630389805
15;0.3997168019630582
16;0.38991693165422275
17;0.37995322119563757
18;0.39249885621594643
19;0.3890396708090208
21;0.3768033936099454
22;0.3873587473939897
23;0.4004960989575366
24;0.3748257768920705
25;0.3773275982376044
26;0.40227990764931043
27;0.3941099040221007
28;0.39300908291825376
29;0.374304918522794
30;0.37412087020470736
31;0.3926104045000843
32;0.41322100308412485
33;0.36752917038144384
34;0.37966941790219194
35;0.3896042398553865
36;0.39613706953614286
37;0.3747682883968469
38;0.3924279385570358
39;0.3768042351450678
40;0.38971157486677854
41;0.37646139545907353
42;0.41313834749759115
43;0.41793364607471883
44;0.39945936452097786
45;0.40215100299577894
46;0.43256702166727873
47;0.3724951704893904
48;0.4131207518379803
49;0.39130888602982056
50;0.3903707795083255
51;0.3817322530864197
52;0.4158060504977551
53;0.3893712317656413
54;0.3753375704499669
55;0.40601803124307556
56;0.3776564659610586
57;0.3978348927075956
58;0.3730421851955682
59;0.39095754224245854
60;0.4021231143236129
61;0.40711133039083647
62;0.3811063042976729
63;0.38254613402748444
64;0.4117151153992013
65;0.41567648037168115
66;0.3833651551312649
67;0.3773915897938064
68;0.3864694299725543
69;0.4029829587487897
70;0.3914595708736431
71;0.3970326302587047
72;0.40357334293979397
73;0.4263982238894968
74;0.4164939595017474
75;0.4168599659763012
76;0.37554971957624855
77;0.4291372347153933
78;0.39020694580559007
79;0.3745359241669312
80;0.37367682957368925
81;0.3898137992269926
82;0.40706788033302793
83;0.3742189000690095
84;0.40576874259603996
85;0.3815483901478365
86;0.38791791560986855
87;0.3866867076808352
88;0.38514672701877456
89;0.3953453666040386
90;0.39245894700387685
91;0.4055630880690103
92;0.4112740215319363
93;0.4206685745897905
94;0.43191990961562643
95;0.4093512495945721
971;0.4143841474679603
972;0.48173948887056883
973;0.48892179505597116
974;0.48105626121529854
976;0.4969641924895052
977;0.44288164665523155
978;0.460261353898886
