01;5.070489951303015E-6
02;5.954110479710773E-6
03;1.824537844563972E-6
04;8.292148993333113E-6
05;9.038159107752934E-6
06;2.020927571110667E-5
07;3.949977485128335E-6
08;2.3423372778293092E-6
09;1.300029467334593E-5
10;6.289598262393653E-6
11;1.7116077816536185E-6
12;1.1302449014652495E-5
13;1.789913242242218E-5
14;2.5727972995919543E-6
15;1.2496979896525006E-5
16;1.0399046060841352E-5
17;9.76111880168956E-6
18;0.0
19;7.648651542733016E-6
21;2.2499052671466465E-5
22;5.80599837044979E-6
23;1.6226741670272608E-5
24;1.3389151217073846E-5
25;1.4803812475172773E-5
26;7.511116452349477E-6
27;7.26172717068586E-6
28;1.4496577358085757E-5
29;7.019818863146717E-6
30;6.818189566124507E-6
31;6.872719975148245E-6
32;9.590302286328066E-6
33;1.7814105357072607E-5
34;9.109449499891222E-6
35;3.91883532214226E-6
36;1.401101826476341E-5
37;8.957773057805505E-6
38;7.407436671354751E-6
39;1.4926784123872406E-5
40;1.2590406110543766E-5
41;3.6679614570610094E-6
42;5.05021598090345E-6
43;0.0
44;1.2669539555147128E-6
45;6.4884746152334556E-6
46;1.4520532032293663E-5
47;5.6810004620547044E-6
48;2.573870071038814E-5
49;5.247773632036609E-6
50;4.7166251603652555E-6
51;7.862730209508062E-6
52;0.0
53;3.957198936304926E-6
54;1.227833225167073E-5
55;0.0
56;3.8291289497465115E-6
57;1.1683593529010978E-5
58;6.035440104292405E-6
59;2.71282212913132E-6
60;1.097653530367369E-5
61;8.798053870483848E-6
62;2.9194230886328508E-6
63;4.712561993753028E-6
64;7.931541979889134E-6
65;8.087212499595639E-6
66;9.163575050988749E-6
67;1.1021737069849157E-5
68;1.4075932618510556E-5
69;8.857154536907082E-6
70;2.70611826278032E-6
71;1.1158148907728803E-5
72;4.2981358984608376E-6
73;4.297932694374006E-6
74;8.96530589623718E-6
75;1.9058424159803766E-5
76;5.386717334456382E-6
77;6.463497398442297E-6
78;8.246835602370575E-6
79;8.024754763494427E-6
80;2.1562086951271838E-6
81;1.1298632542644268E-5
82;1.2291052114060964E-5
83;2.6901623103581775E-5
84;2.6662771583513597E-5
85;2.5127311712677566E-6
86;8.562132541811748E-6
87;8.242827091864659E-6
88;1.7166262115089488E-6
89;5.675626589175445E-6
90;4.760272668418447E-6
91;9.097479492764976E-6
92;7.809882469078723E-6
93;9.338513095263506E-6
94;2.847469596143387E-6
95;4.324936828891443E-6
971;5.256621700648536E-5
972;1.657561130854506E-5
973;9.9642284199723E-6
974;8.610742762670708E-7
976;0.0
977;0.0
978;0.0
